# emapper version: emapper-2.0.1 emapper DB: 2.0
# command: emapper.py  -i Y1.faa --target_orthologs one2one --scratch_dir scratch --output_dir mapper --output Y1 --keep_mapping_files --cpu 72 -m diamond
# time: Sun Aug  9 17:28:10 2020
#query_name	seed_eggNOG_ortholog	seed_ortholog_evalue	seed_ortholog_score	best_tax_level	Preferred_name	GOs	EC	KEGG_ko	KEGG_Pathway	KEGG_Module	KEGG_Reaction	KEGG_rclass	BRITE	KEGG_TC	CAZy	BiGG_Reaction	taxonomic scope	eggNOG OGs	best eggNOG OG	COG Functional cat.	eggNOG free text desc.
Y1_g_01910	543734.LCABL_26200	1.4e-292	1011.5	Lactobacillaceae			6.2.1.3,6.2.1.8	ko:K01897,ko:K22133	ko00061,ko00071,ko00630,ko01100,ko01212,ko02024,ko03320,ko04146,ko04216,ko04714,ko04920,map00061,map00071,map00630,map01100,map01212,map02024,map03320,map04146,map04216,map04714,map04920	M00086	R01280,R01558	RC00004,RC00014,RC00179	ko00000,ko00001,ko00002,ko01000,ko01004,ko04147	4.C.1.1			Bacteria	1TPSX@1239,3FC48@33958,4HA2G@91061,COG0318@1,COG0318@2	NA|NA|NA	IQ	AMP-binding enzyme C-terminal domain
Y1_g_01911	543734.LCABL_26190	1.5e-175	622.1	Lactobacillaceae	ssuA			ko:K15553	ko00920,ko02010,map00920,map02010	M00436			ko00000,ko00001,ko00002,ko02000	3.A.1.17.2			Bacteria	1TPI2@1239,3F4DK@33958,4HDP6@91061,COG0715@1,COG0715@2	NA|NA|NA	P	NMT1-like family
Y1_g_01912	543734.LCABL_26170	1e-145	522.7	Lactobacillaceae	phnE			ko:K02042	ko02010,map02010	M00223			ko00000,ko00001,ko00002,ko02000	3.A.1.9			Bacteria	1TQ73@1239,3FBJQ@33958,4HBI5@91061,COG3639@1,COG3639@2	NA|NA|NA	P	Binding-protein-dependent transport system inner membrane component
Y1_g_01913	543734.LCABL_26160	4.6e-135	487.3	Lactobacillaceae	phnE			ko:K02042	ko02010,map02010	M00223			ko00000,ko00001,ko00002,ko02000	3.A.1.9			Bacteria	1TR1S@1239,3F58M@33958,4HBT8@91061,COG3639@1,COG3639@2	NA|NA|NA	P	Binding-protein-dependent transport system inner membrane component
Y1_g_01914	543734.LCABL_26150	1.3e-137	495.7	Lactobacillaceae	phnC	GO:0006810,GO:0008150,GO:0015716,GO:0051179,GO:0051234,GO:0071702	3.6.3.28	ko:K02041	ko02010,map02010	M00223			ko00000,ko00001,ko00002,ko01000,ko02000	3.A.1.9			Bacteria	1TQG6@1239,3F3SJ@33958,4HC3N@91061,COG3638@1,COG3638@2	NA|NA|NA	P	Part of the ABC transporter complex PhnCDE involved in phosphonates import. Responsible for energy coupling to the transport system
Y1_g_01915	543734.LCABL_26140	3.9e-157	560.8	Lactobacillaceae	phnD			ko:K02044	ko02010,map02010	M00223			ko00000,ko00001,ko00002,ko02000	3.A.1.9			Bacteria	1TR0H@1239,3F3KK@33958,4HBJQ@91061,COG3221@1,COG3221@2	NA|NA|NA	P	Phosphonate ABC transporter
Y1_g_01916	543734.LCABL_26130	3.6e-36	157.1	Bacteria	eno	GO:0001968,GO:0003674,GO:0005488,GO:0005515	4.2.1.11	ko:K01689	ko00010,ko00680,ko01100,ko01110,ko01120,ko01130,ko01200,ko01230,ko03018,ko04066,map00010,map00680,map01100,map01110,map01120,map01130,map01200,map01230,map03018,map04066	M00001,M00002,M00003,M00346,M00394	R00658	RC00349	ko00000,ko00001,ko00002,ko01000,ko03019,ko04147				Bacteria	COG0148@1,COG0148@2	NA|NA|NA	G	phosphopyruvate hydratase activity
Y1_g_01920	543734.LCABL_26110	5.1e-69	266.9	Lactobacillaceae	crcB			ko:K06199					ko00000,ko02000	1.A.43.1,1.A.43.2,1.A.43.3			Bacteria	1U4G6@1239,3F6R4@33958,4IE88@91061,COG0239@1,COG0239@2	NA|NA|NA	U	Important for reducing fluoride concentration in the cell, thus reducing its toxicity
Y1_g_01921	543734.LCABL_26100	8e-55	219.5	Lactobacillaceae	crcB	GO:0003674,GO:0005215,GO:0005575,GO:0005623,GO:0005886,GO:0005887,GO:0006810,GO:0006811,GO:0006820,GO:0008150,GO:0008509,GO:0015075,GO:0015103,GO:0015318,GO:0015698,GO:0016020,GO:0016021,GO:0022857,GO:0031224,GO:0031226,GO:0034220,GO:0044425,GO:0044459,GO:0044464,GO:0051179,GO:0051234,GO:0055085,GO:0071944,GO:0098656,GO:0098660,GO:0098661,GO:1903424,GO:1903425		ko:K06199					ko00000,ko02000	1.A.43.1,1.A.43.2,1.A.43.3			Bacteria	1VM30@1239,3F8A8@33958,4HRC4@91061,COG0239@1,COG0239@2	NA|NA|NA	U	Important for reducing fluoride concentration in the cell, thus reducing its toxicity
Y1_g_01922	543734.LCABL_26090	6.6e-241	839.7	Lactobacillaceae			3.1.11.5	ko:K03581,ko:K07452,ko:K09384	ko03440,map03440				ko00000,ko00001,ko01000,ko02048,ko03400				Bacteria	1TR2Y@1239,3F8VK@33958,4HFPH@91061,COG0507@1,COG0507@2	NA|NA|NA	L	A helicase nuclease that prepares dsDNA breaks (DSB) for recombinational DNA repair. Binds to DSBs and unwinds DNA via a highly rapid and processive ATP-dependent bidirectional helicase activity. Unwinds dsDNA until it encounters a Chi (crossover hotspot instigator) sequence from the 3' direction. Cuts ssDNA a few nucleotides 3' to the Chi site. The properties and activities of the enzyme are changed at Chi. The Chi-altered holoenzyme produces a long 3'-ssDNA overhang and facilitates RecA-binding to the ssDNA for homologous DNA recombination and repair. Holoenzyme degrades any linearized DNA that is unable to undergo homologous recombination. In the holoenzyme this subunit has ssDNA-dependent ATPase and 5'-3' helicase activity. When added to pre-assembled RecBC greatly stimulates nuclease activity and augments holoenzyme processivity. Negatively regulates the RecA-loading ability of RecBCD
Y1_g_01923	543734.LCABL_26090	4.4e-77	293.9	Lactobacillaceae			3.1.11.5	ko:K03581,ko:K07452,ko:K09384	ko03440,map03440				ko00000,ko00001,ko01000,ko02048,ko03400				Bacteria	1TR2Y@1239,3F8VK@33958,4HFPH@91061,COG0507@1,COG0507@2	NA|NA|NA	L	A helicase nuclease that prepares dsDNA breaks (DSB) for recombinational DNA repair. Binds to DSBs and unwinds DNA via a highly rapid and processive ATP-dependent bidirectional helicase activity. Unwinds dsDNA until it encounters a Chi (crossover hotspot instigator) sequence from the 3' direction. Cuts ssDNA a few nucleotides 3' to the Chi site. The properties and activities of the enzyme are changed at Chi. The Chi-altered holoenzyme produces a long 3'-ssDNA overhang and facilitates RecA-binding to the ssDNA for homologous DNA recombination and repair. Holoenzyme degrades any linearized DNA that is unable to undergo homologous recombination. In the holoenzyme this subunit has ssDNA-dependent ATPase and 5'-3' helicase activity. When added to pre-assembled RecBC greatly stimulates nuclease activity and augments holoenzyme processivity. Negatively regulates the RecA-loading ability of RecBCD
Y1_g_01925	1423816.BACQ01000060_gene2301	3.8e-30	139.0	Bacteria													Bacteria	2ED61@1,3372S@2	NA|NA|NA		
Y1_g_01926	543734.LCABL_20590	3.9e-224	783.9	Lactobacillaceae	serS	GO:0000287,GO:0003674,GO:0003824,GO:0004812,GO:0004828,GO:0005488,GO:0005515,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0005829,GO:0006082,GO:0006139,GO:0006399,GO:0006412,GO:0006418,GO:0006434,GO:0006518,GO:0006520,GO:0006725,GO:0006807,GO:0008150,GO:0008152,GO:0008652,GO:0009058,GO:0009059,GO:0009069,GO:0009070,GO:0009987,GO:0010467,GO:0016053,GO:0016070,GO:0016259,GO:0016260,GO:0016874,GO:0016875,GO:0019538,GO:0019752,GO:0034641,GO:0034645,GO:0034660,GO:0042802,GO:0043038,GO:0043039,GO:0043043,GO:0043167,GO:0043169,GO:0043170,GO:0043436,GO:0043603,GO:0043604,GO:0044237,GO:0044238,GO:0044249,GO:0044260,GO:0044267,GO:0044271,GO:0044281,GO:0044283,GO:0044424,GO:0044444,GO:0044464,GO:0046394,GO:0046483,GO:0046872,GO:0071704,GO:0090304,GO:0140098,GO:0140101,GO:1901360,GO:1901564,GO:1901566,GO:1901576,GO:1901605,GO:1901607	6.1.1.11	ko:K01875	ko00970,map00970	M00359,M00360	R03662,R08218	RC00055,RC00523	ko00000,ko00001,ko00002,ko01000,ko01007,ko03016			iAF987.Gmet_3528,iSDY_1059.SDY_2368	Bacteria	1TP4W@1239,3F3M6@33958,4H9Y4@91061,COG0172@1,COG0172@2	NA|NA|NA	J	Catalyzes the attachment of serine to tRNA(Ser). Is also able to aminoacylate tRNA(Sec) with serine, to form the misacylated tRNA L-seryl-tRNA(Sec), which will be further converted into selenocysteinyl-tRNA(Sec)
Y1_g_01927	543734.LCABL_20600	7.9e-304	1048.9	Lactobacillaceae													Bacteria	1VVKT@1239,3F5TE@33958,4HWA8@91061,COG3711@1,COG3711@2	NA|NA|NA	K	Mga helix-turn-helix domain
Y1_g_01928	543734.LCABL_20610	1.5e-99	369.0	Lactobacillaceae													Bacteria	1UVBC@1239,3F5V6@33958,4I2VB@91061,COG3711@1,COG3711@2	NA|NA|NA	K	Mga helix-turn-helix domain
Y1_g_01929	543734.LCABL_20610	4e-175	620.5	Lactobacillaceae													Bacteria	1UVBC@1239,3F5V6@33958,4I2VB@91061,COG3711@1,COG3711@2	NA|NA|NA	K	Mga helix-turn-helix domain
Y1_g_01930	543734.LCABL_20620	2.3e-265	921.0	Lactobacillaceae	lysP			ko:K03293,ko:K11733					ko00000,ko02000	2.A.3.1,2.A.3.1.2			Bacteria	1UHNR@1239,3F4BG@33958,4HUT7@91061,COG0833@1,COG0833@2	NA|NA|NA	E	amino acid
Y1_g_01933	543734.LCABL_20640	1.2e-131	475.7	Lactobacillaceae	budA	GO:0003674,GO:0003824,GO:0016829,GO:0016830,GO:0016831,GO:0047605	4.1.1.5	ko:K01575	ko00650,ko00660,map00650,map00660		R02948	RC00812	ko00000,ko00001,ko01000				Bacteria	1V4AH@1239,3FCCX@33958,4HJ98@91061,COG3527@1,COG3527@2	NA|NA|NA	Q	Alpha-acetolactate decarboxylase
Y1_g_01934	543734.LCABL_20650	0.0	1104.4	Lactobacillaceae	alsS		2.2.1.6	ko:K01652	ko00290,ko00650,ko00660,ko00770,ko01100,ko01110,ko01130,ko01210,ko01230,map00290,map00650,map00660,map00770,map01100,map01110,map01130,map01210,map01230	M00019,M00570	R00006,R00014,R00226,R03050,R04672,R04673,R08648	RC00027,RC00106,RC01192,RC02744,RC02893	ko00000,ko00001,ko00002,ko01000				Bacteria	1TQE8@1239,3FCE6@33958,4HAV1@91061,COG0028@1,COG0028@2	NA|NA|NA	EH	Belongs to the TPP enzyme family
Y1_g_01935	543734.LCABL_20660	7e-98	363.2	Lactobacillaceae													Bacteria	1UG8K@1239,29V6R@1,30GKF@2,3F5MB@33958,4IF4K@91061	NA|NA|NA		
Y1_g_01936	543734.LCABL_20670	1e-98	365.9	Lactobacillaceae			2.3.1.128	ko:K03790					ko00000,ko01000,ko03009				Bacteria	1V49W@1239,3F5A6@33958,4HHAP@91061,COG1670@1,COG1670@2	NA|NA|NA	J	Acetyltransferase (GNAT) domain
Y1_g_01937	543734.LCABL_20680	3e-195	687.6	Bacteria													Bacteria	COG4072@1,COG4072@2	NA|NA|NA	S	Protein of unknown function C-terminal (DUF3324)
Y1_g_01938	568703.LGG_01903	2e-87	328.6	Lactobacillaceae													Bacteria	1U7HI@1239,2BIND@1,32CVF@2,3F9PY@33958,4IHE6@91061	NA|NA|NA		
Y1_g_01939	1423732.BALS01000021_gene323	3.3e-18	96.7	Bacilli	rpmG	GO:0000027,GO:0003674,GO:0003735,GO:0005198,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0005829,GO:0005840,GO:0006412,GO:0006518,GO:0006807,GO:0006996,GO:0008150,GO:0008152,GO:0009058,GO:0009059,GO:0009987,GO:0010467,GO:0015934,GO:0016043,GO:0019538,GO:0022607,GO:0022613,GO:0022618,GO:0022625,GO:0022626,GO:0032991,GO:0034622,GO:0034641,GO:0034645,GO:0042221,GO:0042254,GO:0042255,GO:0042273,GO:0043043,GO:0043170,GO:0043226,GO:0043228,GO:0043229,GO:0043232,GO:0043603,GO:0043604,GO:0043933,GO:0044085,GO:0044237,GO:0044238,GO:0044249,GO:0044260,GO:0044267,GO:0044271,GO:0044391,GO:0044422,GO:0044424,GO:0044444,GO:0044445,GO:0044446,GO:0044464,GO:0046677,GO:0050896,GO:0065003,GO:0070925,GO:0071704,GO:0071826,GO:0071840,GO:1901564,GO:1901566,GO:1901576,GO:1990904		ko:K02913	ko03010,map03010	M00178			br01610,ko00000,ko00001,ko00002,ko03011				Bacteria	1VGZK@1239,4HSMA@91061,COG0267@1,COG0267@2	NA|NA|NA	J	Belongs to the bacterial ribosomal protein bL33 family
Y1_g_01940	543734.LCABL_20710	3.1e-118	431.0	Lactobacillaceae	sodA		1.15.1.1	ko:K04564	ko04013,ko04068,ko04146,ko04211,ko04212,ko04213,ko05016,map04013,map04068,map04146,map04211,map04212,map04213,map05016				ko00000,ko00001,ko01000				Bacteria	1TPXT@1239,3F6BJ@33958,4HA6U@91061,COG0605@1,COG0605@2	NA|NA|NA	C	Destroys radicals which are normally produced within the cells and which are toxic to biological systems
Y1_g_01941	543734.LCABL_20720	5.7e-163	580.1	Lactobacillaceae	rluE		5.4.99.23	ko:K06180					ko00000,ko01000,ko03009				Bacteria	1TS1T@1239,3F46Z@33958,4HBRY@91061,COG0564@1,COG0564@2	NA|NA|NA	J	Responsible for synthesis of pseudouridine from uracil
Y1_g_01942	543734.LCABL_20730	1.5e-157	562.0	Lactobacillaceae													Bacteria	1VEC5@1239,3F50A@33958,4HKY6@91061,COG0657@1,COG0657@2	NA|NA|NA	I	alpha/beta hydrolase fold
Y1_g_01943	1423816.BACQ01000046_gene1709	8.6e-30	137.1	Lactobacillaceae													Bacteria	1U7KZ@1239,2AIC8@1,318TE@2,3F9W0@33958,4IHI2@91061	NA|NA|NA		
Y1_g_01944	543734.LCABL_20750	1.6e-73	282.0	Lactobacillaceae													Bacteria	1VKJ5@1239,2EIVY@1,33CM8@2,3F7QM@33958,4HRQ2@91061	NA|NA|NA		
Y1_g_01945	543734.LCABL_20760	1.6e-154	552.0	Lactobacillaceae	citG		2.4.2.52,2.7.7.61	ko:K05966,ko:K13927,ko:K13930	ko02020,map02020		R09675,R10706	RC00049,RC00063	ko00000,ko00001,ko01000				Bacteria	1TQGQ@1239,3F4SU@33958,4HGCS@91061,COG1767@1,COG1767@2	NA|NA|NA	H	2-(5''-triphosphoribosyl)-3'-dephosphocoenzyme-A synthase
Y1_g_01946	543734.LCABL_20780	1.9e-124	451.8	Lactobacillaceae	citR												Bacteria	1TSV2@1239,3F532@33958,4HATG@91061,COG1802@1,COG1802@2	NA|NA|NA	K	FCD
Y1_g_01947	543734.LCABL_20790	5.3e-267	926.4	Lactobacillaceae	oadA		2.1.3.1,4.1.1.3,6.4.1.1	ko:K01571,ko:K01960,ko:K03416	ko00020,ko00620,ko00640,ko00720,ko01100,ko01120,ko01200,ko01230,map00020,map00620,map00640,map00720,map01100,map01120,map01200,map01230	M00173,M00620	R00217,R00344,R00353,R00930	RC00040,RC00097,RC00367	ko00000,ko00001,ko00002,ko01000,ko02000	3.B.1.1.1		iJN746.PP_5346,iLJ478.TM0128	Bacteria	1VT8P@1239,3F58W@33958,4HBJ1@91061,COG5016@1,COG5016@2	NA|NA|NA	C	Conserved carboxylase domain
Y1_g_01948	543734.LCABL_20800	1e-93	349.4	Lactobacillaceae	citX		2.4.2.52,2.7.7.61	ko:K05964,ko:K13927	ko02020,map02020		R09675,R10706	RC00049,RC00063	ko00000,ko00001,ko01000				Bacteria	1VB3E@1239,3F74S@33958,4HMZ5@91061,COG3697@1,COG3697@2	NA|NA|NA	HI	Apo-citrate lyase phosphoribosyl-dephospho-CoA transferase
Y1_g_01949	543734.LCABL_20810	1e-287	995.3	Lactobacillaceae	citF	GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0044424,GO:0044464	2.8.3.10	ko:K01643	ko02020,map02020		R00362	RC00067,RC01118	ko00000,ko00001,ko01000			iEcSMS35_1347.EcSMS35_0634	Bacteria	1TPN3@1239,3F4EA@33958,4HAE1@91061,COG3051@1,COG3051@2	NA|NA|NA	H	Citrate (pro-3S)-lyase alpha chain
Y1_g_01950	543734.LCABL_20820	5.8e-155	553.5	Lactobacillaceae	citE		4.1.3.25,4.1.3.34	ko:K01644,ko:K18292	ko00660,ko01100,ko02020,map00660,map01100,map02020		R00237,R00362	RC00067,RC00502,RC01118,RC01205	ko00000,ko00001,ko01000				Bacteria	1TPDY@1239,3F47Q@33958,4HD40@91061,COG2301@1,COG2301@2	NA|NA|NA	G	Belongs to the HpcH HpaI aldolase family
Y1_g_01951	543734.LCABL_20830	2.1e-48	198.0	Lactobacillaceae	citD	GO:0003674,GO:0003824,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0006091,GO:0006113,GO:0008150,GO:0008152,GO:0008815,GO:0009346,GO:0009987,GO:0015980,GO:0016829,GO:0016830,GO:0016833,GO:0032991,GO:0044237,GO:0044424,GO:0044444,GO:0044464,GO:0055114		ko:K01646	ko02020,map02020		R00362	RC00067,RC01118	ko00000,ko00001				Bacteria	1VEZZ@1239,3F7FR@33958,4HNXD@91061,COG3052@1,COG3052@2	NA|NA|NA	C	Covalent carrier of the coenzyme of citrate lyase
Y1_g_01952	543734.LCABL_20840	5.4e-181	640.2	Lactobacillaceae	citC		6.2.1.22	ko:K01910	ko02020,map02020		R04449	RC00012,RC00039	ko00000,ko00001,ko01000				Bacteria	1TSGQ@1239,3F4H7@33958,4HC6Q@91061,COG3053@1,COG3053@2	NA|NA|NA	H	Acetylation of prosthetic group (2-(5''-phosphoribosyl)- 3'-dephosphocoenzyme-A) of the gamma subunit of citrate lyase
Y1_g_01954	543734.LCABL_20860	1.3e-196	692.2	Lactobacillaceae	oadB		4.1.1.3	ko:K01572	ko00620,ko01100,map00620,map01100		R00217	RC00040	ko00000,ko00001,ko01000,ko02000	3.B.1.1.1			Bacteria	1TPEP@1239,3F61X@33958,4HEF4@91061,COG1883@1,COG1883@2	NA|NA|NA	C	Na+-transporting oxaloacetate decarboxylase beta subunit
Y1_g_01955	543734.LCABL_20870	1.5e-41	175.6	Lactobacillaceae	gcdC												Bacteria	1VW7S@1239,3F7V3@33958,4HJSW@91061,COG0511@1,COG0511@2	NA|NA|NA	I	Biotin-requiring enzyme
Y1_g_01956	543734.LCABL_20880	1.2e-52	212.2	Lactobacillaceae													Bacteria	1W0WF@1239,2EDVU@1,337QZ@2,3F8EE@33958,4HZEA@91061	NA|NA|NA		
Y1_g_01957	543734.LCABL_20890	8.2e-241	839.3	Lactobacillaceae	citM			ko:K03300					ko00000	2.A.11			Bacteria	1TQQH@1239,3F5EB@33958,4HAGT@91061,COG2851@1,COG2851@2	NA|NA|NA	C	Citrate transporter
Y1_g_01958	543734.LCABL_20900	6.2e-41	172.9	Lactobacillaceae													Bacteria	1VPIM@1239,2ENWC@1,33GHC@2,3F826@33958,4HRIM@91061	NA|NA|NA		
Y1_g_01959	543734.LCABL_20910	8.7e-104	382.9	Lactobacillaceae	kptA			ko:K07559					ko00000,ko01000,ko03016				Bacteria	1V49Y@1239,3FBCQ@33958,4HHHZ@91061,COG1859@1,COG1859@2	NA|NA|NA	J	Removes the 2'-phosphate from RNA via an intermediate in which the phosphate is ADP-ribosylated by NAD followed by a presumed transesterification to release the RNA and generate ADP- ribose 1''-2''-cyclic phosphate (APPR P). May function as an ADP- ribosylase
Y1_g_01960	543734.LCABL_20920	2.6e-88	331.3	Lactobacillaceae				ko:K03830					ko00000,ko01000				Bacteria	1V6S5@1239,3F6HM@33958,4HJJY@91061,COG0454@1,COG0456@2	NA|NA|NA	K	GNAT family
Y1_g_01961	543734.LCABL_20930	9.9e-109	399.4	Lactobacillaceae			1.5.1.40	ko:K06988					ko00000,ko01000				Bacteria	1V35D@1239,3F5EP@33958,4HFSW@91061,COG2085@1,COG2085@2	NA|NA|NA	S	NADP oxidoreductase coenzyme F420-dependent
Y1_g_01962	543734.LCABL_20940	2.1e-57	228.0	Lactobacillaceae				ko:K10947					ko00000,ko03000				Bacteria	1VAGB@1239,3F70B@33958,4HKBS@91061,COG1695@1,COG1695@2	NA|NA|NA	K	Transcriptional regulator PadR-like family
Y1_g_01963	543734.LCABL_20950	3.2e-150	537.7	Lactobacillaceae	ORF00048												Bacteria	1V9IF@1239,3F6UB@33958,4HKB8@91061,COG4858@1,COG4858@2	NA|NA|NA		
Y1_g_01964	543734.LCABL_20960	2.1e-137	495.0	Lactobacillaceae	nfrA		1.5.1.38,1.5.1.39	ko:K19285,ko:K19286	ko00740,ko01100,map00740,map01100		R05705,R05706	RC00126	ko00000,ko00001,ko01000				Bacteria	1UB8S@1239,3F4IY@33958,4HEGP@91061,COG0778@1,COG0778@2	NA|NA|NA	C	nitroreductase
Y1_g_01965	543734.LCABL_20970	3.9e-170	604.0	Lactobacillaceae	yjjC			ko:K01990,ko:K01992		M00254			ko00000,ko00002,ko02000	3.A.1			Bacteria	1TQHS@1239,3F4JT@33958,4HC34@91061,COG1131@1,COG1131@2	NA|NA|NA	V	ABC transporter
Y1_g_01966	543734.LCABL_20980	1.1e-289	1001.9	Lactobacillaceae				ko:K01992		M00254			ko00000,ko00002,ko02000	3.A.1			Bacteria	1TPIG@1239,3F4PV@33958,4H9SK@91061,COG3559@1,COG3559@2	NA|NA|NA	M	Exporter of polyketide antibiotics
Y1_g_01967	543734.LCABL_20990	7.3e-115	419.9	Lactobacillaceae				ko:K09017					ko00000,ko03000				Bacteria	1VG1F@1239,3F6KD@33958,4HPER@91061,COG1309@1,COG1309@2	NA|NA|NA	K	Transcriptional regulator
Y1_g_01968	543734.LCABL_21000	5.7e-261	906.4	Lactobacillaceae													Bacteria	1UYQB@1239,3F3NG@33958,4HE3Y@91061,COG0477@1,COG2814@2	NA|NA|NA	EGP	Major facilitator Superfamily
Y1_g_01969	543734.LCABL_21010	2.8e-126	458.0	Lactobacillaceae				ko:K07090					ko00000				Bacteria	1V75K@1239,3F6BU@33958,4HEE8@91061,COG0730@1,COG0730@2	NA|NA|NA	S	membrane transporter protein
Y1_g_01970	543734.LCABL_21020	6.4e-185	653.3	Bacilli				ko:K15256					ko00000,ko01000,ko03016				Bacteria	1V7TA@1239,4HWM9@91061,COG1476@1,COG1476@2	NA|NA|NA	K	Helix-turn-helix XRE-family like proteins
Y1_g_01971	543734.LCABL_21030	9e-161	572.8	Lactobacillaceae													Bacteria	1VSYU@1239,3F4J2@33958,4HU15@91061,COG4814@1,COG4814@2	NA|NA|NA	S	Alpha beta hydrolase
Y1_g_01972	543734.LCABL_21040	1.6e-61	241.9	Lactobacillaceae	yvoA_1			ko:K07979					ko00000,ko03000				Bacteria	1VA2B@1239,3F6GC@33958,4HPK4@91061,COG1725@1,COG1725@2	NA|NA|NA	K	Transcriptional regulator, GntR family
Y1_g_01973	543734.LCABL_21050	7.9e-126	456.4	Lactobacillaceae	skfE			ko:K01990		M00254			ko00000,ko00002,ko02000	3.A.1			Bacteria	1TPUP@1239,3FC3Q@33958,4HC2V@91061,COG1131@1,COG1131@2	NA|NA|NA	V	ATPases associated with a variety of cellular activities
Y1_g_01974	913848.AELK01000184_gene664	1.1e-21	110.5	Lactobacillaceae													Bacteria	1U5IX@1239,29NT4@1,309R6@2,3F624@33958,4HZ1H@91061	NA|NA|NA		
Y1_g_01975	543734.LCABL_21070	2.5e-103	381.3	Lactobacillaceae				ko:K03817					ko00000,ko01000,ko03009				Bacteria	1V3NE@1239,3F6YW@33958,4HG1N@91061,COG1670@1,COG1670@2	NA|NA|NA	J	Acetyltransferase (GNAT) domain
Y1_g_01976	543734.LCABL_21080	3.2e-161	574.3	Bacilli				ko:K10823	ko01501,ko02010,ko02024,map01501,map02010,map02024	M00439			ko00000,ko00001,ko00002,ko02000	3.A.1.5.1,3.A.1.5.18,3.A.1.5.19,3.A.1.5.25			Bacteria	1V36J@1239,4HUP0@91061,COG4608@1,COG4608@2	NA|NA|NA	P	Oligopeptide/dipeptide transporter, C-terminal region
Y1_g_01977	543734.LCABL_21090	5.6e-206	723.4	Bacilli	oppD			ko:K15583	ko01501,ko02010,ko02024,map01501,map02010,map02024	M00439			ko00000,ko00001,ko00002,ko02000	3.A.1.5.1,3.A.1.5.18,3.A.1.5.19,3.A.1.5.25			Bacteria	1VRIF@1239,4HV11@91061,COG0444@1,COG0444@2	NA|NA|NA	P	Oligopeptide/dipeptide transporter, C-terminal region
Y1_g_01978	1423816.BACQ01000047_gene1743	1.4e-23	115.5	Lactobacillaceae													Bacteria	1U7RZ@1239,2AHSP@1,31856@2,3FA3D@33958,4IHPB@91061	NA|NA|NA		
Y1_g_01979	543734.LCABL_21110	1.1e-178	632.5	Bacilli	amiD			ko:K15582	ko01501,ko02010,ko02024,map01501,map02010,map02024	M00439			ko00000,ko00001,ko00002,ko02000	3.A.1.5.1,3.A.1.5.18,3.A.1.5.19,3.A.1.5.25			Bacteria	1TP4R@1239,4HBB9@91061,COG1173@1,COG1173@2	NA|NA|NA	EP	COG1173 ABC-type dipeptide oligopeptide nickel transport systems, permease components
Y1_g_01980	543734.LCABL_21120	1.7e-168	598.6	Bacilli				ko:K15581	ko01501,ko02010,ko02024,map01501,map02010,map02024	M00439			ko00000,ko00001,ko00002,ko02000	3.A.1.5.1,3.A.1.5.18,3.A.1.5.19,3.A.1.5.25			Bacteria	1TP1S@1239,4HU8D@91061,COG0601@1,COG0601@2	NA|NA|NA	P	Binding-protein-dependent transport system inner membrane component
Y1_g_01981	543734.LCABL_21130	5.1e-293	1013.1	Bacilli				ko:K15580	ko01501,ko02010,ko02024,map01501,map02010,map02024	M00439			ko00000,ko00001,ko00002,ko02000	3.A.1.5.1,3.A.1.5.18,3.A.1.5.19,3.A.1.5.25			Bacteria	1TNYQ@1239,4HTMF@91061,COG4166@1,COG4166@2	NA|NA|NA	E	Bacterial extracellular solute-binding proteins, family 5 Middle
Y1_g_01982	543734.LCABL_21140	1.2e-128	465.7	Lactobacillaceae	hchA												Bacteria	1UG8E@1239,3F4SD@33958,4HCBM@91061,COG0693@1,COG0693@2	NA|NA|NA	S	DJ-1/PfpI family
Y1_g_01983	543734.LCABL_21150	7.8e-52	209.5	Lactobacillaceae				ko:K03892					ko00000,ko03000				Bacteria	1V6Z2@1239,3F7CV@33958,4HKFB@91061,COG0640@1,COG0640@2	NA|NA|NA	K	Transcriptional
Y1_g_01984	543734.LCABL_21160	1.7e-38	164.9	Lactobacillaceae													Bacteria	1W6HR@1239,28QAQ@1,2ZCTB@2,3F7NS@33958,4I0FP@91061	NA|NA|NA		
Y1_g_01985	543734.LCABL_21170	1.3e-267	928.7	Lactobacillaceae													Bacteria	1UVV5@1239,3F9E9@33958,4I2V1@91061,COG1132@1,COG1132@2	NA|NA|NA	V	ABC transporter transmembrane region
Y1_g_01986	543734.LCABL_21180	3.3e-289	1000.3	Lactobacillaceae				ko:K18889	ko02010,map02010	M00707			ko00000,ko00001,ko00002,ko02000	3.A.1.106.13,3.A.1.106.5			Bacteria	1TP0B@1239,3F4HU@33958,4HA3S@91061,COG1132@1,COG1132@2	NA|NA|NA	V	ABC transporter transmembrane region
Y1_g_01988	543734.LCABL_21200	5.4e-68	263.5	Lactobacillaceae													Bacteria	1U5KS@1239,2F916@1,309SE@2,3F65Y@33958,4IFBR@91061	NA|NA|NA	S	Iron-sulphur cluster biosynthesis
